psa01,psa02,0
psa01,psa04,0
psa02,psa04,0
psa01,psa05,0
psa02,psa05,0
psa04,psa05,0
psa01,psa06,-1
psa02,psa06,-1
psa04,psa06,-1
psa05,psa06,-1
psa01,psa08,-1
psa02,psa08,-1
psa04,psa08,-1
psa05,psa08,-1
psa06,psa08,0
psa01,psa10,-1
psa02,psa10,-1
psa04,psa10,-1
psa05,psa10,-1
psa06,psa10,-1
psa08,psa10,-1
psa01,psa11,-1
psa02,psa11,-1
psa04,psa11,-1
psa05,psa11,-1
psa06,psa11,-1
psa08,psa11,-1
psa10,psa11,0
psa01,psa12,-1
psa02,psa12,-1
psa04,psa12,-1
psa05,psa12,-1
psa06,psa12,-1
psa08,psa12,-1
psa10,psa12,0
psa11,psa12,0
psa01,psa13,-1
psa02,psa13,-1
psa04,psa13,-1
psa05,psa13,-1
psa06,psa13,-1
psa08,psa13,-1
psa10,psa13,0
psa11,psa13,0
psa12,psa13,0
psa01,psa15,-1
psa02,psa15,-1
psa04,psa15,-1
psa05,psa15,-1
psa06,psa15,-1
psa08,psa15,-1
psa10,psa15,-1
psa11,psa15,-1
psa12,psa15,-1
psa13,psa15,-1
psa01,psa16,-1
psa02,psa16,-1
psa04,psa16,-1
psa05,psa16,-1
psa06,psa16,-1
psa08,psa16,-1
psa10,psa16,-1
psa11,psa16,-1
psa12,psa16,-1
psa13,psa16,-1
psa15,psa16,-1
psa01,psa18,-1
psa02,psa18,-1
psa04,psa18,-1
psa05,psa18,-1
psa06,psa18,-1
psa08,psa18,-1
psa10,psa18,-1
psa11,psa18,-1
psa12,psa18,-1
psa13,psa18,-1
psa15,psa18,-1
psa16,psa18,-1
psa01,psa21,-1
psa02,psa21,-1
psa04,psa21,-1
psa05,psa21,-1
psa06,psa21,-1
psa08,psa21,-1
psa10,psa21,-1
psa11,psa21,-1
psa12,psa21,-1
psa13,psa21,-1
psa15,psa21,-1
psa16,psa21,-1
psa18,psa21,-1
psa01,psa22,-1
psa02,psa22,-1
psa04,psa22,-1
psa05,psa22,-1
psa06,psa22,-1
psa08,psa22,-1
psa10,psa22,-1
psa11,psa22,-1
psa12,psa22,-1
psa13,psa22,-1
psa15,psa22,-1
psa16,psa22,-1
psa18,psa22,-1
psa21,psa22,0
psa01,psa24,-1
psa02,psa24,-1
psa04,psa24,-1
psa05,psa24,-1
psa06,psa24,-1
psa08,psa24,-1
psa10,psa24,-1
psa11,psa24,-1
psa12,psa24,-1
psa13,psa24,-1
psa15,psa24,-1
psa16,psa24,-1
psa18,psa24,-1
psa21,psa24,-1
psa22,psa24,-1
psa01,psa28,-1
psa02,psa28,-1
psa04,psa28,-1
psa05,psa28,-1
psa06,psa28,-1
psa08,psa28,-1
psa10,psa28,-1
psa11,psa28,-1
psa12,psa28,-1
psa13,psa28,-1
psa15,psa28,-1
psa16,psa28,-1
psa18,psa28,-1
psa21,psa28,-1
psa22,psa28,-1
psa24,psa28,0
psa01,psa29,-1
psa02,psa29,-1
psa04,psa29,-1
psa05,psa29,-1
psa06,psa29,-1
psa08,psa29,-1
psa10,psa29,-1
psa11,psa29,-1
psa12,psa29,-1
psa13,psa29,-1
psa15,psa29,-1
psa16,psa29,-1
psa18,psa29,-1
psa21,psa29,-1
psa22,psa29,-1
psa24,psa29,0
psa28,psa29,0
psa01,psa30,-1
psa02,psa30,-1
psa04,psa30,-1
psa05,psa30,-1
psa06,psa30,-1
psa08,psa30,-1
psa10,psa30,-1
psa11,psa30,-1
psa12,psa30,-1
psa13,psa30,-1
psa15,psa30,-1
psa16,psa30,-1
psa18,psa30,-1
psa21,psa30,-1
psa22,psa30,-1
psa24,psa30,0
psa28,psa30,0
psa29,psa30,0
psa01,psa34,-1
psa02,psa34,-1
psa04,psa34,-1
psa05,psa34,-1
psa06,psa34,-1
psa08,psa34,-1
psa10,psa34,-1
psa11,psa34,-1
psa12,psa34,-1
psa13,psa34,-1
psa15,psa34,-1
psa16,psa34,-1
psa18,psa34,-1
psa21,psa34,-1
psa22,psa34,-1
psa24,psa34,-1
psa28,psa34,-1
psa29,psa34,-1
psa30,psa34,-1
psa01,psa35,-1
psa02,psa35,-1
psa04,psa35,-1
psa05,psa35,-1
psa06,psa35,-1
psa08,psa35,-1
psa10,psa35,-1
psa11,psa35,-1
psa12,psa35,-1
psa13,psa35,-1
psa15,psa35,-1
psa16,psa35,-1
psa18,psa35,-1
psa21,psa35,-1
psa22,psa35,-1
psa24,psa35,-1
psa28,psa35,-1
psa29,psa35,-1
psa30,psa35,-1
psa34,psa35,0
psa01,psa36,-1
psa02,psa36,-1
psa04,psa36,-1
psa05,psa36,-1
psa06,psa36,-1
psa08,psa36,-1
psa10,psa36,-1
psa11,psa36,-1
psa12,psa36,-1
psa13,psa36,-1
psa15,psa36,-1
psa16,psa36,-1
psa18,psa36,-1
psa21,psa36,-1
psa22,psa36,-1
psa24,psa36,-1
psa28,psa36,-1
psa29,psa36,-1
psa30,psa36,-1
psa34,psa36,0
psa35,psa36,0
psa01,psa37,-1
psa02,psa37,-1
psa04,psa37,-1
psa05,psa37,-1
psa06,psa37,-1
psa08,psa37,-1
psa10,psa37,-1
psa11,psa37,-1
psa12,psa37,-1
psa13,psa37,-1
psa15,psa37,-1
psa16,psa37,-1
psa18,psa37,-1
psa21,psa37,-1
psa22,psa37,-1
psa24,psa37,-1
psa28,psa37,-1
psa29,psa37,-1
psa30,psa37,-1
psa34,psa37,0
psa35,psa37,0
psa36,psa37,0
psa01,psa39,-1
psa02,psa39,-1
psa04,psa39,-1
psa05,psa39,-1
psa06,psa39,-1
psa08,psa39,-1
psa10,psa39,-1
psa11,psa39,-1
psa12,psa39,-1
psa13,psa39,-1
psa15,psa39,-1
psa16,psa39,-1
psa18,psa39,-1
psa21,psa39,-1
psa22,psa39,-1
psa24,psa39,-1
psa28,psa39,-1
psa29,psa39,-1
psa30,psa39,-1
psa34,psa39,0
psa35,psa39,0
psa36,psa39,0
psa37,psa39,0
psa01,psa40,-1
psa02,psa40,-1
psa04,psa40,-1
psa05,psa40,-1
psa06,psa40,-1
psa08,psa40,-1
psa10,psa40,-1
psa11,psa40,-1
psa12,psa40,-1
psa13,psa40,-1
psa15,psa40,-1
psa16,psa40,-1
psa18,psa40,-1
psa21,psa40,-1
psa22,psa40,-1
psa24,psa40,-1
psa28,psa40,-1
psa29,psa40,-1
psa30,psa40,-1
psa34,psa40,0
psa35,psa40,0
psa36,psa40,0
psa37,psa40,0
psa39,psa40,0
psa01,psa41,-1
psa02,psa41,-1
psa04,psa41,-1
psa05,psa41,-1
psa06,psa41,-1
psa08,psa41,-1
psa10,psa41,-1
psa11,psa41,-1
psa12,psa41,-1
psa13,psa41,-1
psa15,psa41,-1
psa16,psa41,-1
psa18,psa41,-1
psa21,psa41,-1
psa22,psa41,-1
psa24,psa41,-1
psa28,psa41,-1
psa29,psa41,-1
psa30,psa41,-1
psa34,psa41,0
psa35,psa41,0
psa36,psa41,0
psa37,psa41,0
psa39,psa41,0
psa40,psa41,0
psa01,psa42,-1
psa02,psa42,-1
psa04,psa42,-1
psa05,psa42,-1
psa06,psa42,-1
psa08,psa42,-1
psa10,psa42,-1
psa11,psa42,-1
psa12,psa42,-1
psa13,psa42,-1
psa15,psa42,-1
psa16,psa42,-1
psa18,psa42,-1
psa21,psa42,-1
psa22,psa42,-1
psa24,psa42,-1
psa28,psa42,-1
psa29,psa42,-1
psa30,psa42,-1
psa34,psa42,0
psa35,psa42,0
psa36,psa42,0
psa37,psa42,0
psa39,psa42,0
psa40,psa42,0
psa41,psa42,0
psa01,psa43,-1
