KQ3pdH2ki4A,jFqNaH1FoEM,0
KQ3pdH2ki4A,KtjdZKrl-j8,-1
KQ3pdH2ki4A,5gsmpNlNwQ4,-1
KQ3pdH2ki4A,IkyJa7spXe8,-1
KQ3pdH2ki4A,_a1AgqemdVE,-1
KQ3pdH2ki4A,SwQdLGQf4QM,0
KQ3pdH2ki4A,LSdRSXReAdM,-1
KQ3pdH2ki4A,_tlnYH1gyuA,-1
KQ3pdH2ki4A,2oGJrufm_4w,-1
KQ3pdH2ki4A,m5UkT97b4LY,-1
KQ3pdH2ki4A,qNmzeI9lk_4,1
KQ3pdH2ki4A,Z_-hWZetOS0,1
KQ3pdH2ki4A,hpfWd31CiGo,-1
KQ3pdH2ki4A,FK4b9aEDj8A,-1
KQ3pdH2ki4A,vNC-T_y0RVU,-1
KQ3pdH2ki4A,wmm-spjr-CE,-1
KQ3pdH2ki4A,p3vJq7HNoJI,-1
KQ3pdH2ki4A,xVyhTmihBtg,-1
KQ3pdH2ki4A,fWlj4ayqxOc,-1
jFqNaH1FoEM,KtjdZKrl-j8,-1
jFqNaH1FoEM,5gsmpNlNwQ4,1
jFqNaH1FoEM,IkyJa7spXe8,-1
jFqNaH1FoEM,_a1AgqemdVE,-1
jFqNaH1FoEM,SwQdLGQf4QM,0
jFqNaH1FoEM,LSdRSXReAdM,-1
jFqNaH1FoEM,_tlnYH1gyuA,-1
jFqNaH1FoEM,2oGJrufm_4w,1
jFqNaH1FoEM,m5UkT97b4LY,-1
jFqNaH1FoEM,qNmzeI9lk_4,1
jFqNaH1FoEM,Z_-hWZetOS0,0
jFqNaH1FoEM,hpfWd31CiGo,-1
jFqNaH1FoEM,FK4b9aEDj8A,-1
jFqNaH1FoEM,vNC-T_y0RVU,-1
jFqNaH1FoEM,wmm-spjr-CE,-1
jFqNaH1FoEM,p3vJq7HNoJI,-1
jFqNaH1FoEM,xVyhTmihBtg,X
jFqNaH1FoEM,fWlj4ayqxOc,X
KtjdZKrl-j8,5gsmpNlNwQ4,X
KtjdZKrl-j8,IkyJa7spXe8,X
KtjdZKrl-j8,_a1AgqemdVE,X
KtjdZKrl-j8,SwQdLGQf4QM,X
KtjdZKrl-j8,LSdRSXReAdM,X
KtjdZKrl-j8,_tlnYH1gyuA,X
KtjdZKrl-j8,2oGJrufm_4w,X
KtjdZKrl-j8,m5UkT97b4LY,X
KtjdZKrl-j8,qNmzeI9lk_4,X
KtjdZKrl-j8,Z_-hWZetOS0,X
KtjdZKrl-j8,hpfWd31CiGo,X
KtjdZKrl-j8,FK4b9aEDj8A,X
KtjdZKrl-j8,vNC-T_y0RVU,X
KtjdZKrl-j8,wmm-spjr-CE,X
KtjdZKrl-j8,p3vJq7HNoJI,X
KtjdZKrl-j8,xVyhTmihBtg,X
KtjdZKrl-j8,fWlj4ayqxOc,X
