elise02,elise03,1
elise02,elise05,-1
elise02,elise07,-1
elise02,elise09,-1
elise02,elise10,0
elise02,elise12,-1
elise02,elise13,-1
elise02,elise14,1
elise02,elise16,1
elise02,elise17,0
elise02,elise20,-1
elise02,elise21,1
elise02,elise22,0
elise02,elise23,1
elise02,elise24,-1
elise02,elise25,-1
elise02,elise26,-1
elise02,elise28,-1
elise02,elise29,1
elise03,elise05,-1
elise03,elise07,-1
elise03,elise09,-1
elise03,elise10,-1
elise03,elise12,-1
elise03,elise13,-1
elise03,elise14,-1
elise03,elise16,-1
elise03,elise17,-1
elise03,elise20,-1
elise03,elise21,-1
elise03,elise22,-1
elise03,elise23,-1
elise03,elise24,-1
elise03,elise25,-1
elise03,elise26,-1
elise03,elise28,-1
elise03,elise29,-1
elise05,elise07,0
elise05,elise09,1
elise05,elise10,1
elise05,elise12,0
elise05,elise13,0
elise05,elise14,1
elise05,elise16,1
elise05,elise17,1
elise05,elise20,0
elise05,elise21,1
elise05,elise22,1
elise05,elise23,0
elise05,elise24,0
elise05,elise25,0
elise05,elise26,0
elise05,elise28,1
elise05,elise29,1
elise07,elise09,1
elise07,elise10,1
elise07,elise12,0
elise07,elise13,1
elise07,elise14,1
elise07,elise16,1
elise07,elise17,1
elise07,elise20,0
elise07,elise21,1
elise07,elise22,1
elise07,elise23,1
elise07,elise24,0
elise07,elise25,0
elise07,elise26,0
elise07,elise28,1
elise07,elise29,1
elise09,elise10,1
elise09,elise12,0
elise09,elise13,0
elise09,elise14,1
elise09,elise16,1
elise09,elise17,1
elise09,elise20,0
elise09,elise21,1
elise09,elise22,1
elise09,elise23,0
elise09,elise24,-1
elise09,elise25,-1
elise09,elise26,-1
elise09,elise28,0
elise09,elise29,1
elise10,elise12,-1
elise10,elise13,-1
elise10,elise14,1
elise10,elise16,0
elise10,elise17,0
elise10,elise20,1
elise10,elise21,-1
elise10,elise22,1
elise10,elise23,0
elise10,elise24,-1
elise10,elise25,-1
elise10,elise26,-1
elise10,elise28,0
elise10,elise29,0
elise12,elise13,0
elise12,elise14,1
elise12,elise16,1
elise12,elise17,0
elise12,elise20,-1
elise12,elise21,1
elise12,elise22,1
elise12,elise23,0
elise12,elise24,-1
elise12,elise25,0
elise12,elise26,0
elise12,elise28,1
elise12,elise29,1
elise13,elise14,1
elise13,elise16,1
elise13,elise17,1
elise13,elise20,0
elise13,elise21,1
elise13,elise22,1
elise13,elise23,1
elise13,elise24,0
elise13,elise25,0
elise13,elise26,0
elise13,elise28,1
elise13,elise29,1
elise14,elise16,-1
elise14,elise17,-1
elise14,elise20,0
elise14,elise21,-1
elise14,elise22,0
elise14,elise23,-1
elise14,elise24,-1
elise14,elise25,-1
elise14,elise26,-1
elise14,elise28,-1
elise14,elise29,-1
elise16,elise17,0
elise16,elise20,-1
elise16,elise21,-1
elise16,elise22,0
elise16,elise23,-1
elise16,elise24,-1
elise16,elise25,-1
elise16,elise26,-1
elise16,elise28,-1
elise16,elise29,-1
elise17,elise20,-1
elise17,elise21,0
elise17,elise22,0
elise17,elise23,-1
elise17,elise24,-1
elise17,elise25,-1
elise17,elise26,-1
elise17,elise28,-1
elise17,elise29,-1
elise20,elise21,1
elise20,elise22,1
elise20,elise23,1
elise20,elise24,-1
elise20,elise25,-1
elise20,elise26,-1
elise20,elise28,0
elise20,elise29,1
elise21,elise22,0
elise21,elise23,-1
elise21,elise24,-1
elise21,elise25,-1
elise21,elise26,-1
elise21,elise28,-1
elise21,elise29,0
elise22,elise23,-1
elise22,elise24,-1
elise22,elise25,-1
elise22,elise26,-1
elise22,elise28,-1
elise22,elise29,0
elise23,elise24,-1
elise23,elise25,-1
elise23,elise26,-1
elise23,elise28,0
elise23,elise29,0
elise24,elise25,0
elise24,elise26,0
elise24,elise28,1
elise24,elise29,1
elise25,elise26,-1
elise25,elise28,1
elise25,elise29,1
elise26,elise28,1
elise26,elise29,1
elise28,elise29,0
